name	sample_age	pop	node_id	left	right	length
EUR_26	30000	EUR	54	14488310	14736081	247771
EUR_26	30000	EUR	54	39037842	39213882	176040
EUR_26	30000	EUR	54	43065610	43100925	35315
EUR_26	30000	EUR	54	70766607	71120324	353717
EUR_26	30000	EUR	54	83475223	83477273	2050
EUR_26	30000	EUR	54	83815164	84064250	249086
EUR_26	30000	EUR	54	93049459	93089362	39903
EUR_26	30000	EUR	54	96714439	96750875	36436
EUR_26	30000	EUR	54	97761228	97831903	70675
EUR_26	30000	EUR	55	831478	841792	10314
EUR_26	30000	EUR	55	11227625	11269996	42371
EUR_26	30000	EUR	55	17561795	17674140	112345
EUR_26	30000	EUR	55	32147538	32159292	11754
EUR_26	30000	EUR	55	43065610	43100925	35315
EUR_26	30000	EUR	55	43884304	43980192	95888
EUR_26	30000	EUR	55	45463871	45469671	5800
EUR_26	30000	EUR	55	45708484	45803307	94823
EUR_26	30000	EUR	55	48702472	48960342	257870
EUR_26	30000	EUR	55	50913148	50937770	24622
EUR_26	30000	EUR	55	57911111	57966136	55025
EUR_26	30000	EUR	55	59904050	60165938	261888
EUR_26	30000	EUR	55	67684923	67800157	115234
EUR_26	30000	EUR	55	75156560	75177084	20524
EUR_26	30000	EUR	55	77809606	77921843	112237
EUR_26	30000	EUR	55	78070935	78177965	107030
EUR_26	30000	EUR	55	80611278	80653349	42071
EUR_26	30000	EUR	55	81339499	81504700	165201
EUR_26	30000	EUR	55	82474333	82504403	30070
EUR_26	30000	EUR	55	84189461	84307244	117783
EUR_26	30000	EUR	55	86219066	86299489	80423
EUR_26	30000	EUR	55	93061307	93172815	111508
EUR_27	30000	EUR	56	13274350	13382194	107844
EUR_27	30000	EUR	56	13648301	13858341	210040
EUR_27	30000	EUR	56	38699979	38759521	59542
EUR_27	30000	EUR	56	42407528	42472105	64577
EUR_27	30000	EUR	56	45060744	45427222	366478
EUR_27	30000	EUR	56	45465589	45607992	142403
EUR_27	30000	EUR	56	50980614	51005888	25274
EUR_27	30000	EUR	56	53795475	53948183	152708
EUR_27	30000	EUR	56	54175995	54261603	85608
EUR_27	30000	EUR	56	60380695	60436277	55582
EUR_27	30000	EUR	56	68868010	68872423	4413
EUR_27	30000	EUR	56	69865186	69999900	134714
EUR_27	30000	EUR	56	71350187	71372416	22229
EUR_27	30000	EUR	56	71451795	71678348	226553
EUR_27	30000	EUR	56	78844929	79022734	177805
EUR_27	30000	EUR	56	79849579	80003810	154231
EUR_27	30000	EUR	56	80634853	80653349	18496
EUR_27	30000	EUR	56	81130186	81398798	268612
EUR_27	30000	EUR	56	89603254	89605871	2617
EUR_27	30000	EUR	56	93060575	93172815	112240
EUR_27	30000	EUR	57	20815161	20927679	112518
EUR_27	30000	EUR	57	24635733	25408746	773013
EUR_27	30000	EUR	57	38064387	38269414	205027
EUR_27	30000	EUR	57	39754898	39767456	12558
EUR_27	30000	EUR	57	42127508	42136942	9434
EUR_27	30000	EUR	57	45060744	45427222	366478
EUR_27	30000	EUR	57	45574043	45683743	109700
EUR_27	30000	EUR	57	48586279	48677994	91715
EUR_27	30000	EUR	57	51573235	51586169	12934
EUR_27	30000	EUR	57	56132003	56226864	94861
EUR_27	30000	EUR	57	56318353	56371898	53545
EUR_27	30000	EUR	57	57911111	58096936	185825
EUR_27	30000	EUR	57	59007908	59023553	15645
EUR_27	30000	EUR	57	59103182	59185554	82372
EUR_27	30000	EUR	57	62110276	62302766	192490
EUR_27	30000	EUR	57	68114742	68119340	4598
EUR_27	30000	EUR	57	75105256	75136549	31293
EUR_27	30000	EUR	57	92107797	92140069	32272
EUR_27	30000	EUR	57	93059296	93172815	113519
EUR_27	30000	EUR	57	96430709	96500528	69819
EUR_27	30000	EUR	57	97155066	97559019	403953
EUR_28	30000	EUR	58	1093861	1112150	18289
EUR_28	30000	EUR	58	8625715	8674719	49004
EUR_28	30000	EUR	58	19999435	20044890	45455
EUR_28	30000	EUR	58	23297772	23429319	131547
EUR_28	30000	EUR	58	23952564	24045790	93226
EUR_28	30000	EUR	58	25150817	25367487	216670
EUR_28	30000	EUR	58	25925277	25943374	18097
EUR_28	30000	EUR	58	28812235	28855468	43233
EUR_28	30000	EUR	58	40505356	40548027	42671
EUR_28	30000	EUR	58	40641708	40733770	92062
EUR_28	30000	EUR	58	42473766	42585913	112147
EUR_28	30000	EUR	58	43383378	43448156	64778
EUR_28	30000	EUR	58	45664634	45683743	19109
EUR_28	30000	EUR	58	48586279	48603064	16785
EUR_28	30000	EUR	58	53052426	53256067	203641
EUR_28	30000	EUR	58	53896727	53904431	7704
EUR_28	30000	EUR	58	54116774	54127819	11045
EUR_28	30000	EUR	58	59495509	59797733	302224
EUR_28	30000	EUR	58	61513707	61560022	46315
EUR_28	30000	EUR	58	68810061	68849301	39240
EUR_28	30000	EUR	58	79438889	79567542	128653
EUR_28	30000	EUR	58	81191544	81398798	207254
EUR_28	30000	EUR	58	89321769	89890534	568765
EUR_28	30000	EUR	58	92141868	92183113	41245
EUR_28	30000	EUR	58	97416565	97555603	139038
EUR_28	30000	EUR	58	97767362	97831903	64541
EUR_28	30000	EUR	58	98401582	98496712	95130
EUR_28	30000	EUR	59	886332	894855	8523
EUR_28	30000	EUR	59	15366764	15391457	24693
EUR_28	30000	EUR	59	23711417	23838477	127060
EUR_28	30000	EUR	59	38707214	38795072	87858
EUR_28	30000	EUR	59	41360304	41371707	11403
EUR_28	30000	EUR	59	41774166	42005164	230998
EUR_28	30000	EUR	59	42938279	43170051	231772
EUR_28	30000	EUR	59	43271742	43433372	161630
EUR_28	30000	EUR	59	48702472	48960342	257870
EUR_28	30000	EUR	59	53856656	54005691	149035
EUR_28	30000	EUR	59	54140546	54209189	68643
EUR_28	30000	EUR	59	56126928	56311665	184737
EUR_28	30000	EUR	59	58155828	58221664	65836
EUR_28	30000	EUR	59	70839186	71120324	281138
EUR_28	30000	EUR	59	71317751	71452955	135204
EUR_28	30000	EUR	59	75055499	75177084	121585
EUR_28	30000	EUR	59	75928083	76108718	180635
EUR_28	30000	EUR	59	82194314	82200023	5709
EUR_28	30000	EUR	59	82866511	82949699	83188
EUR_28	30000	EUR	59	89603254	89605871	2617
EUR_28	30000	EUR	59	93060575	93172815	112240
EUR_28	30000	EUR	59	97400868	97518099	117231
EUR_28	30000	EUR	59	98748086	98753367	5281
EUR_28	30000	EUR	59	98768080	98890443	122363
EUR_29	30000	EUR	60	831478	841792	10314
EUR_29	30000	EUR	60	8909944	9019043	109099
EUR_29	30000	EUR	60	17878950	18363832	484882
EUR_29	30000	EUR	60	25630215	25724210	93995
EUR_29	30000	EUR	60	38255691	38310117	54426
EUR_29	30000	EUR	60	40505356	40548027	42671
EUR_29	30000	EUR	60	40641708	40733770	92062
EUR_29	30000	EUR	60	45060744	45229098	168354
EUR_29	30000	EUR	60	45458101	45607992	149891
EUR_29	30000	EUR	60	51573235	51586169	12934
EUR_29	30000	EUR	60	61504632	61543814	39182
EUR_29	30000	EUR	60	79438889	79567542	128653
EUR_29	30000	EUR	60	79849579	79956503	106924
EUR_29	30000	EUR	60	82295543	82330872	35329
EUR_29	30000	EUR	60	92244317	92267056	22739
EUR_29	30000	EUR	60	95070016	95096636	26620
EUR_29	30000	EUR	60	96189302	96290064	100762
EUR_29	30000	EUR	60	97761228	97831903	70675
EUR_29	30000	EUR	60	98544970	98979185	434215
EUR_29	30000	EUR	61	11502938	11577738	74800
EUR_29	30000	EUR	61	14004476	14067366	62890
EUR_29	30000	EUR	61	20621106	20657856	36750
EUR_29	30000	EUR	61	20815161	20927679	112518
EUR_29	30000	EUR	61	23953374	24045790	92416
EUR_29	30000	EUR	61	24875720	24893691	17971
EUR_29	30000	EUR	61	32147538	32159292	11754
EUR_29	30000	EUR	61	38707214	38795072	87858
EUR_29	30000	EUR	61	40543772	40627541	83769
EUR_29	30000	EUR	61	45295796	45319892	24096
EUR_29	30000	EUR	61	48586279	48603064	16785
EUR_29	30000	EUR	61	59495509	59898646	403137
EUR_29	30000	EUR	61	62110276	62117474	7198
EUR_29	30000	EUR	61	78257106	78278212	21106
EUR_29	30000	EUR	61	81115460	81342840	227380
EUR_29	30000	EUR	61	83537886	83610126	72240
EUR_29	30000	EUR	61	96599102	96683415	84313
EUR_29	30000	EUR	61	98544970	98979185	434215
EUR_30	30000	EUR	62	5587016	5654601	67585
EUR_30	30000	EUR	62	20718614	20795626	77012
EUR_30	30000	EUR	62	23297772	23429319	131547
EUR_30	30000	EUR	62	32159070	32159292	222
EUR_30	30000	EUR	62	35902888	35910464	7576
EUR_30	30000	EUR	62	41361972	41469278	107306
EUR_30	30000	EUR	62	41972092	42144978	172886
EUR_30	30000	EUR	62	43970720	44131732	161012
EUR_30	30000	EUR	62	52738356	52847199	108843
EUR_30	30000	EUR	62	67032826	67115358	82532
EUR_30	30000	EUR	62	67195790	67252414	56624
EUR_30	30000	EUR	62	67684923	67689583	4660
EUR_30	30000	EUR	62	68685459	68734123	48664
EUR_30	30000	EUR	62	70984419	70991023	6604
EUR_30	30000	EUR	62	71765760	71795475	29715
EUR_30	30000	EUR	62	75009680	75064111	54431
EUR_30	30000	EUR	62	75164237	75177084	12847
EUR_30	30000	EUR	62	82886016	82949699	63683
EUR_30	30000	EUR	62	84101270	84231872	130602
EUR_30	30000	EUR	62	94368321	94525107	156786
EUR_30	30000	EUR	62	96430709	96500528	69819
EUR_30	30000	EUR	62	97155066	97554023	398957
EUR_30	30000	EUR	62	97645324	97735719	90395
EUR_30	30000	EUR	62	98596753	98851889	255136
EUR_30	30000	EUR	62	99156407	99203562	47155
EUR_30	30000	EUR	63	11722118	12039259	317141
EUR_30	30000	EUR	63	13103822	13313449	209627
EUR_30	30000	EUR	63	14004476	14067366	62890
EUR_30	30000	EUR	63	23952564	23969016	16452
EUR_30	30000	EUR	63	39269165	39687617	418452
EUR_30	30000	EUR	63	40523029	40548027	24998
EUR_30	30000	EUR	63	40641708	40733770	92062
EUR_30	30000	EUR	63	50571433	50693068	121635
EUR_30	30000	EUR	63	50740612	50816793	76181
EUR_30	30000	EUR	63	53876215	53879164	2949
EUR_30	30000	EUR	63	58219771	58269219	49448
EUR_30	30000	EUR	63	61326030	61405679	79649
EUR_30	30000	EUR	63	75055499	75177084	121585
EUR_30	30000	EUR	63	78068482	78081159	12677
EUR_30	30000	EUR	63	78946345	79061760	115415
EUR_30	30000	EUR	63	83684313	83979625	295312
EUR_30	30000	EUR	63	84143481	84160166	16685
EUR_30	30000	EUR	63	96989740	97032288	42548
EUR_30	30000	EUR	63	97059330	97177547	118217
EUR_31	20000	EUR	64	7168895	7186186	17291
EUR_31	20000	EUR	64	8138672	8207649	68977
EUR_31	20000	EUR	64	20621106	20700868	79762
EUR_31	20000	EUR	64	23297772	23383243	85471
EUR_31	20000	EUR	64	23409573	23429319	19746
EUR_31	20000	EUR	64	24033667	24045790	12123
EUR_31	20000	EUR	64	24635733	25387341	751608
EUR_31	20000	EUR	64	25925277	25943374	18097
EUR_31	20000	EUR	64	29701542	29790075	88533
EUR_31	20000	EUR	64	45574043	45683743	109700
EUR_31	20000	EUR	64	51869467	52014950	145483
EUR_31	20000	EUR	64	59103182	59185554	82372
EUR_31	20000	EUR	64	71076571	71111082	34511
EUR_31	20000	EUR	64	71451795	71506471	54676
EUR_31	20000	EUR	64	74125277	74212775	87498
EUR_31	20000	EUR	64	78087158	78261815	174657
EUR_31	20000	EUR	64	80050673	80150981	100308
EUR_31	20000	EUR	64	80218818	80234785	15967
EUR_31	20000	EUR	64	94654164	94761414	107250
EUR_31	20000	EUR	64	95224853	95246678	21825
EUR_31	20000	EUR	64	96202269	96223523	21254
EUR_31	20000	EUR	65	806801	856407	49606
EUR_31	20000	EUR	65	904560	932022	27462
EUR_31	20000	EUR	65	8663311	8674719	11408
EUR_31	20000	EUR	65	9030622	9056718	26096
EUR_31	20000	EUR	65	17878950	18058803	179853
EUR_31	20000	EUR	65	24635733	24654309	18576
EUR_31	20000	EUR	65	39133007	39213882	80875
EUR_31	20000	EUR	65	42127508	42136942	9434
EUR_31	20000	EUR	65	42472840	42525963	53123
EUR_31	20000	EUR	65	43151411	43152119	708
EUR_31	20000	EUR	65	43421732	43433372	11640
EUR_31	20000	EUR	65	45333896	45532740	198844
EUR_31	20000	EUR	65	48343251	48409774	66523
EUR_31	20000	EUR	65	48761600	48840681	79081
EUR_31	20000	EUR	65	58155828	58221664	65836
EUR_31	20000	EUR	65	61585206	61649630	64424
EUR_31	20000	EUR	65	62110276	62302766	192490
EUR_31	20000	EUR	65	68482875	68523737	40862
EUR_31	20000	EUR	65	69300140	69376596	76456
EUR_31	20000	EUR	65	75986838	76108718	121880
EUR_31	20000	EUR	65	78944283	79022734	78451
EUR_31	20000	EUR	65	79438889	79567542	128653
EUR_31	20000	EUR	65	83475223	83477273	2050
EUR_31	20000	EUR	65	83930694	84057383	126689
EUR_31	20000	EUR	65	97216198	97494360	278162
EUR_31	20000	EUR	65	97498935	97558071	59136
EUR_32	20000	EUR	66	1093861	1185601	91740
EUR_32	20000	EUR	66	8166831	8190178	23347
EUR_32	20000	EUR	66	9843004	9862222	19218
EUR_32	20000	EUR	66	13103822	13313449	209627
EUR_32	20000	EUR	66	17675380	17812374	136994
EUR_32	20000	EUR	66	17911619	17973573	61954
EUR_32	20000	EUR	66	24693541	24755801	62260
EUR_32	20000	EUR	66	24983691	25027570	43879
EUR_32	20000	EUR	66	25273682	25408746	135064
EUR_32	20000	EUR	66	38699979	38939056	239077
EUR_32	20000	EUR	66	39086849	39213882	127033
EUR_32	20000	EUR	66	42407528	42472105	64577
EUR_32	20000	EUR	66	43305897	43433372	127475
EUR_32	20000	EUR	66	45574043	45605515	31472
EUR_32	20000	EUR	66	48848200	48960342	112142
EUR_32	20000	EUR	66	53730068	53966974	236906
EUR_32	20000	EUR	66	58155828	58221664	65836
EUR_32	20000	EUR	66	59103182	59103219	37
EUR_32	20000	EUR	66	59495509	59611584	116075
EUR_32	20000	EUR	66	60122906	60165938	43032
EUR_32	20000	EUR	66	69300140	69376596	76456
EUR_32	20000	EUR	66	71339718	71344902	5184
EUR_32	20000	EUR	66	73842672	73846858	4186
EUR_32	20000	EUR	66	75020520	75177084	156564
EUR_32	20000	EUR	66	78087158	78261815	174657
EUR_32	20000	EUR	66	81990872	82018424	27552
EUR_32	20000	EUR	66	82078541	82078950	409
EUR_32	20000	EUR	66	83102804	83222364	119560
EUR_32	20000	EUR	66	84071895	84085234	13339
EUR_32	20000	EUR	66	95224853	95246678	21825
EUR_32	20000	EUR	66	96202269	96223523	21254
EUR_32	20000	EUR	66	97187246	97214457	27211
EUR_32	20000	EUR	66	97472069	97585021	112952
EUR_32	20000	EUR	67	769170	788038	18868
EUR_32	20000	EUR	67	9783485	9862222	78737
EUR_32	20000	EUR	67	13376909	13416532	39623
EUR_32	20000	EUR	67	17561795	17569307	7512
EUR_32	20000	EUR	67	18217563	18359900	142337
EUR_32	20000	EUR	67	24954701	25055042	100341
EUR_32	20000	EUR	67	35902888	35910464	7576
EUR_32	20000	EUR	67	38563900	38741562	177662
EUR_32	20000	EUR	67	39764626	39767456	2830
EUR_32	20000	EUR	67	41821624	41955424	133800
EUR_32	20000	EUR	67	43859976	43877542	17566
EUR_32	20000	EUR	67	44646009	44690341	44332
EUR_32	20000	EUR	67	45333896	45532740	198844
EUR_32	20000	EUR	67	56154753	56456899	302146
EUR_32	20000	EUR	67	59596336	59820968	224632
EUR_32	20000	EUR	67	66963896	67115358	151462
EUR_32	20000	EUR	67	67195790	67249458	53668
EUR_32	20000	EUR	67	71400850	71831515	430665
EUR_32	20000	EUR	67	78087158	78261815	174657
EUR_32	20000	EUR	67	81360567	81398798	38231
EUR_32	20000	EUR	67	82866511	82949699	83188
EUR_32	20000	EUR	67	97761228	97831903	70675
EUR_32	20000	EUR	67	98922852	98977407	54555
EUR_33	20000	EUR	68	1164615	1209488	44873
EUR_33	20000	EUR	68	8503908	8792092	288184
EUR_33	20000	EUR	68	13103822	13216479	112657
EUR_33	20000	EUR	68	14583653	14919643	335990
EUR_33	20000	EUR	68	17878950	18098177	219227
EUR_33	20000	EUR	68	25243353	25253983	10630
EUR_33	20000	EUR	68	38857518	38864823	7305
EUR_33	20000	EUR	68	39754898	39767456	12558
EUR_33	20000	EUR	68	42137956	42214014	76058
EUR_33	20000	EUR	68	42407528	42472105	64577
EUR_33	20000	EUR	68	43859976	43877542	17566
EUR_33	20000	EUR	68	48653462	48670063	16601
EUR_33	20000	EUR	68	48761600	48785678	24078
EUR_33	20000	EUR	68	50883296	50969970	86674
EUR_33	20000	EUR	68	51573235	51586169	12934
EUR_33	20000	EUR	68	55344009	55369190	25181
EUR_33	20000	EUR	68	55611732	55698527	86795
EUR_33	20000	EUR	68	56225824	56325691	99867
EUR_33	20000	EUR	68	62110276	62294424	184148
EUR_33	20000	EUR	68	68335306	68489600	154294
EUR_33	20000	EUR	68	68749213	68832427	83214
EUR_33	20000	EUR	68	70766607	70816134	49527
EUR_33	20000	EUR	68	70875189	70877920	2731
EUR_33	20000	EUR	68	70990512	71110578	120066
EUR_33	20000	EUR	68	71451795	71552475	100680
EUR_33	20000	EUR	68	78068482	78081159	12677
EUR_33	20000	EUR	68	78844929	78846878	1949
EUR_33	20000	EUR	68	81732900	81750605	17705
EUR_33	20000	EUR	68	82078541	82078950	409
EUR_33	20000	EUR	68	82936605	82937007	402
EUR_33	20000	EUR	68	83551039	83565089	14050
EUR_33	20000	EUR	68	84268652	84339034	70382
EUR_33	20000	EUR	68	94672447	94756530	84083
EUR_33	20000	EUR	68	95011255	95222677	211422
EUR_33	20000	EUR	69	8503908	8792092	288184
EUR_33	20000	EUR	69	13103822	13216479	112657
EUR_33	20000	EUR	69	14583653	14919643	335990
EUR_33	20000	EUR	69	17878950	18098177	219227
EUR_33	20000	EUR	69	38232410	38432195	199785
EUR_33	20000	EUR	69	39990840	40022622	31782
EUR_33	20000	EUR	69	42060449	42086486	26037
EUR_33	20000	EUR	69	42116984	42214014	97030
EUR_33	20000	EUR	69	43849584	43852215	2631
EUR_33	20000	EUR	69	45574043	45605515	31472
EUR_33	20000	EUR	69	50913148	50937770	24622
EUR_33	20000	EUR	69	53409845	53513745	103900
EUR_33	20000	EUR	69	59551424	59558789	7365
EUR_33	20000	EUR	69	68749213	68832427	83214
EUR_33	20000	EUR	69	78068482	78081159	12677
EUR_33	20000	EUR	69	79438889	79567542	128653
EUR_33	20000	EUR	69	79800086	79842448	42362
EUR_33	20000	EUR	69	83353952	83477273	123321
EUR_33	20000	EUR	69	83977883	83995393	17510
EUR_33	20000	EUR	69	93061307	93143055	81748
EUR_33	20000	EUR	69	94732227	94732489	262
EUR_33	20000	EUR	69	96355936	96483572	127636
EUR_33	20000	EUR	69	97302964	97341686	38722
EUR_34	20000	EUR	70	3572612	3717933	145321
EUR_34	20000	EUR	70	7168895	7186186	17291
EUR_34	20000	EUR	70	9872720	9892843	20123
EUR_34	20000	EUR	70	12014954	12039259	24305
EUR_34	20000	EUR	70	13829590	13858341	28751
EUR_34	20000	EUR	70	23297772	23416068	118296
EUR_34	20000	EUR	70	39133007	39213882	80875
EUR_34	20000	EUR	70	41954783	42060370	105587
EUR_34	20000	EUR	70	42341262	42352238	10976
EUR_34	20000	EUR	70	42555803	42566850	11047
EUR_34	20000	EUR	70	42994556	43071311	76755
EUR_34	20000	EUR	70	45060744	45281932	221188
EUR_34	20000	EUR	70	45628565	45663456	34891
EUR_34	20000	EUR	70	48586279	48603064	16785
EUR_34	20000	EUR	70	58155828	58221664	65836
EUR_34	20000	EUR	70	68335306	68489600	154294
EUR_34	20000	EUR	70	68749213	68832427	83214
EUR_34	20000	EUR	70	75020520	75177084	156564
EUR_34	20000	EUR	70	79800086	79842448	42362
EUR_34	20000	EUR	70	83475223	83477273	2050
EUR_34	20000	EUR	70	83815164	83845599	30435
EUR_34	20000	EUR	70	92141868	92164163	22295
EUR_34	20000	EUR	70	92244317	92267056	22739
EUR_34	20000	EUR	70	92923691	92938712	15021
EUR_34	20000	EUR	70	97018428	97032288	13860
EUR_34	20000	EUR	70	97059330	97068666	9336
EUR_34	20000	EUR	70	98071080	98072451	1371
EUR_34	20000	EUR	70	98401582	98469684	68102
EUR_34	20000	EUR	71	3572612	3717933	145321
EUR_34	20000	EUR	71	13103822	13193813	89991
EUR_34	20000	EUR	71	13379178	13382194	3016
EUR_34	20000	EUR	71	14583653	14919643	335990
EUR_34	20000	EUR	71	24635733	24654309	18576
EUR_34	20000	EUR	71	32147538	32159292	11754
EUR_34	20000	EUR	71	41529291	41534040	4749
EUR_34	20000	EUR	71	41734926	41744609	9683
EUR_34	20000	EUR	71	43859976	43901647	41671
EUR_34	20000	EUR	71	44609050	44664502	55452
EUR_34	20000	EUR	71	48649342	48703675	54333
EUR_34	20000	EUR	71	50697995	50743376	45381
EUR_34	20000	EUR	71	68482875	68523737	40862
EUR_34	20000	EUR	71	71339718	71452955	113237
EUR_34	20000	EUR	71	71765760	71795475	29715
EUR_34	20000	EUR	71	78228561	78243086	14525
EUR_34	20000	EUR	71	81308510	81336439	27929
EUR_34	20000	EUR	71	83815164	84109214	294050
EUR_34	20000	EUR	71	96355936	96438825	82889
EUR_34	20000	EUR	71	97400868	97555603	154735
EUR_35	20000	EUR	72	9711452	9753792	42340
EUR_35	20000	EUR	72	13173171	13216479	43308
EUR_35	20000	EUR	72	18633528	18733080	99552
EUR_35	20000	EUR	72	19298677	19316125	17448
EUR_35	20000	EUR	72	25110500	25339179	228679
EUR_35	20000	EUR	72	28812503	28837068	24565
EUR_35	20000	EUR	72	38232410	38432195	199785
EUR_35	20000	EUR	72	38857518	38939056	81538
EUR_35	20000	EUR	72	39755105	39767456	12351
EUR_35	20000	EUR	72	39970984	39999522	28538
EUR_35	20000	EUR	72	42978500	43179312	200812
EUR_35	20000	EUR	72	43876289	43901697	25408
EUR_35	20000	EUR	72	44101626	44232294	130668
EUR_35	20000	EUR	72	45474687	45532740	58053
EUR_35	20000	EUR	72	48067498	48166575	99077
EUR_35	20000	EUR	72	53507448	53513745	6297
EUR_35	20000	EUR	72	55451307	55462587	11280
EUR_35	20000	EUR	72	58155828	58221664	65836
EUR_35	20000	EUR	72	60056383	60165938	109555
EUR_35	20000	EUR	72	70766607	70877920	111313
EUR_35	20000	EUR	72	71451795	71831515	379720
EUR_35	20000	EUR	72	75009680	75177084	167404
EUR_35	20000	EUR	72	92107797	92140069	32272
EUR_35	20000	EUR	72	97187246	97214457	27211
EUR_35	20000	EUR	72	97338706	97518099	179393
EUR_35	20000	EUR	72	98401582	98412345	10763
EUR_35	20000	EUR	72	98544970	98665329	120359
EUR_35	20000	EUR	73	1164615	1209488	44873
EUR_35	20000	EUR	73	13587268	13858341	271073
EUR_35	20000	EUR	73	20452121	20513323	61202
EUR_35	20000	EUR	73	23409573	23426417	16844
EUR_35	20000	EUR	73	24830708	24848340	17632
EUR_35	20000	EUR	73	25135050	25367487	232437
EUR_35	20000	EUR	73	41360304	41371707	11403
EUR_35	20000	EUR	73	45793601	45803307	9706
EUR_35	20000	EUR	73	47254841	47281764	26923
EUR_35	20000	EUR	73	59089202	59154030	64828
EUR_35	20000	EUR	73	61585206	61649630	64424
EUR_35	20000	EUR	73	62110276	62302766	192490
EUR_35	20000	EUR	73	71437647	71476692	39045
EUR_35	20000	EUR	73	71667727	71736543	68816
EUR_35	20000	EUR	73	78172792	78261815	89023
EUR_35	20000	EUR	73	79849579	79887327	37748
EUR_35	20000	EUR	73	82934607	82973196	38589
EUR_35	20000	EUR	73	92133478	92140069	6591
EUR_35	20000	EUR	73	94654164	94771120	116956
EUR_35	20000	EUR	73	98071080	98072451	1371
EUR_35	20000	EUR	73	98401582	98469684	68102
EUR_36	20000	EUR	74	6100235	6150498	50263
EUR_36	20000	EUR	74	11766914	11798634	31720
EUR_36	20000	EUR	74	13112736	13131702	18966
EUR_36	20000	EUR	74	23913006	23951359	38353
EUR_36	20000	EUR	74	38857518	38909314	51796
EUR_36	20000	EUR	74	39764626	39767456	2830
EUR_36	20000	EUR	74	39863224	39919319	56095
EUR_36	20000	EUR	74	41361972	41469278	107306
EUR_36	20000	EUR	74	43954140	43966308	12168
EUR_36	20000	EUR	74	48649342	48685327	35985
EUR_36	20000	EUR	74	55497705	55501044	3339
EUR_36	20000	EUR	74	59551424	59558789	7365
EUR_36	20000	EUR	74	62246134	62302766	56632
EUR_36	20000	EUR	74	68849202	68853229	4027
EUR_36	20000	EUR	74	69244235	69280287	36052
EUR_36	20000	EUR	74	75020520	75177084	156564
EUR_36	20000	EUR	74	79849579	79956503	106924
EUR_36	20000	EUR	74	92152922	92182436	29514
EUR_36	20000	EUR	74	94353280	94380598	27318
EUR_36	20000	EUR	75	8166831	8190178	23347
EUR_36	20000	EUR	75	11722118	11738456	16338
EUR_36	20000	EUR	75	13850743	13858341	7598
EUR_36	20000	EUR	75	14004476	14067366	62890
EUR_36	20000	EUR	75	23953374	23997498	44124
EUR_36	20000	EUR	75	29905032	29933193	28161
EUR_36	20000	EUR	75	41334259	41628795	294536
EUR_36	20000	EUR	75	43954140	43966308	12168
EUR_36	20000	EUR	75	48589139	48601616	12477
EUR_36	20000	EUR	75	68810061	68871927	61866
EUR_36	20000	EUR	75	78068482	78081159	12677
EUR_36	20000	EUR	75	78171982	78243086	71104
EUR_36	20000	EUR	75	78844929	78999615	154686
EUR_36	20000	EUR	75	81104827	81342840	238013
EUR_36	20000	EUR	75	82490868	82504403	13535
EUR_36	20000	EUR	75	96400321	96500528	100207
EUR_36	20000	EUR	75	97155066	97346979	191913
EUR_36	20000	EUR	75	97396482	97555603	159121
EUR_36	20000	EUR	75	97645324	97735719	90395
EUR_36	20000	EUR	75	98709658	98724079	14421
EUR_37	20000	EUR	76	769170	851649	82479
EUR_37	20000	EUR	76	13281508	13420796	139288
EUR_37	20000	EUR	76	14488310	14541239	52929
EUR_37	20000	EUR	76	18263524	18285072	21548
EUR_37	20000	EUR	76	24830708	24848340	17632
EUR_37	20000	EUR	76	25110500	25141818	31318
EUR_37	20000	EUR	76	25925277	25943374	18097
EUR_37	20000	EUR	76	38255691	38277959	22268
EUR_37	20000	EUR	76	38699979	38939056	239077
EUR_37	20000	EUR	76	39652651	39687617	34966
EUR_37	20000	EUR	76	39864729	39933564	68835
EUR_37	20000	EUR	76	41954783	42060370	105587
EUR_37	20000	EUR	76	42444349	42499860	55511
EUR_37	20000	EUR	76	43283906	43433372	149466
EUR_37	20000	EUR	76	45060744	45281932	221188
EUR_37	20000	EUR	76	45628565	45663456	34891
EUR_37	20000	EUR	76	48848200	48960342	112142
EUR_37	20000	EUR	76	53328746	53398590	69844
EUR_37	20000	EUR	76	56834319	56862716	28397
EUR_37	20000	EUR	76	61539807	61543814	4007
EUR_37	20000	EUR	76	68851164	68880630	29466
EUR_37	20000	EUR	76	71192440	71207030	14590
EUR_37	20000	EUR	76	71400850	71669206	268356
EUR_37	20000	EUR	76	74125277	74212775	87498
EUR_37	20000	EUR	76	78228561	78243086	14525
EUR_37	20000	EUR	76	79438889	79567542	128653
EUR_37	20000	EUR	76	96989740	97012203	22463
EUR_37	20000	EUR	76	97188824	97346979	158155
EUR_37	20000	EUR	76	97396482	97555603	159121
EUR_37	20000	EUR	76	97645324	97735719	90395
EUR_37	20000	EUR	77	11227625	11449613	221988
EUR_37	20000	EUR	77	14004476	14067366	62890
EUR_37	20000	EUR	77	14488310	14736081	247771
EUR_37	20000	EUR	77	17878950	18098177	219227
EUR_37	20000	EUR	77	20890518	20927679	37161
EUR_37	20000	EUR	77	24954701	25055042	100341
EUR_37	20000	EUR	77	25644750	25724210	79460
EUR_37	20000	EUR	77	32147538	32159292	11754
EUR_37	20000	EUR	77	43859976	43901647	41671
